cell_id,cycle_index,discharge_rate_c,capacity_ah,capacity_percent,observed_at,source_file,source_local_cycle
CS2_35,17,1.0,1.10414093,97.068953,2010-08-21 12:01:59,CS2_35_8_30_10.xlsx,14
CS2_35,18,1.0,1.10363309,97.024307,2010-08-21 15:29:21,CS2_35_8_30_10.xlsx,15
CS2_35,19,1.0,1.1028933,96.959269,2010-08-21 18:56:32,CS2_35_8_30_10.xlsx,16
CS2_35,20,1.0,1.10191265,96.873056,2010-08-21 22:23:28,CS2_35_8_30_10.xlsx,17
CS2_35,21,1.0,1.10119766,96.8102,2010-08-22 01:50:11,CS2_35_8_30_10.xlsx,18
CS2_35,22,1.0,1.10041045,96.740993,2010-08-22 05:16:44,CS2_35_8_30_10.xlsx,19
CS2_35,23,1.0,1.0997346,96.681576,2010-08-22 08:43:08,CS2_35_8_30_10.xlsx,20
CS2_35,24,1.0,1.09912897,96.628333,2010-08-22 12:09:16,CS2_35_8_30_10.xlsx,21
CS2_35,25,1.0,1.09848613,96.57182,2010-08-22 15:35:13,CS2_35_8_30_10.xlsx,22
CS2_35,26,1.0,1.09766662,96.499773,2010-08-22 19:00:57,CS2_35_8_30_10.xlsx,23
CS2_35,27,1.0,1.09688713,96.431245,2010-08-22 22:26:35,CS2_35_8_30_10.xlsx,24
CS2_35,28,1.0,1.08609156,95.482169,2010-08-23 01:52:06,CS2_35_8_30_10.xlsx,25
CS2_35,29,1.0,1.07856225,94.82024,2010-08-23 05:16:29,CS2_35_8_30_10.xlsx,26
CS2_35,30,1.0,1.07487775,94.496322,2010-08-23 08:41:09,CS2_35_8_30_10.xlsx,27
CS2_35,31,1.0,1.07215848,94.257262,2010-08-23 12:05:05,CS2_35_8_30_10.xlsx,28
CS2_35,32,1.0,1.0691398,93.991879,2010-08-23 15:28:43,CS2_35_8_30_10.xlsx,29
CS2_35,33,1.0,1.07936766,94.891047,2010-08-23 18:51:55,CS2_35_8_30_10.xlsx,30
CS2_35,34,1.0,1.08175345,95.100789,2010-08-23 22:14:52,CS2_35_8_30_10.xlsx,31
CS2_35,35,1.0,1.07370928,94.393598,2010-08-24 01:38:18,CS2_35_8_30_10.xlsx,32
CS2_35,36,1.0,1.06593764,93.710366,2010-08-24 05:01:22,CS2_35_8_30_10.xlsx,33
CS2_35,37,1.0,1.06350383,93.496401,2010-08-24 08:24:18,CS2_35_8_30_10.xlsx,34
CS2_35,38,1.0,1.06214651,93.377074,2010-08-24 11:46:39,CS2_35_8_30_10.xlsx,35
CS2_35,39,1.0,1.05974588,93.166026,2010-08-24 15:08:43,CS2_35_8_30_10.xlsx,36
CS2_35,40,1.0,1.07001841,94.06912,2010-08-24 18:30:32,CS2_35_8_30_10.xlsx,37
CS2_35,41,1.0,1.07239604,94.278146,2010-08-24 21:52:08,CS2_35_8_30_10.xlsx,38
CS2_35,42,1.0,1.06712839,93.815049,2010-08-25 01:14:16,CS2_35_8_30_10.xlsx,39
CS2_35,43,1.0,1.05746904,92.965861,2010-08-25 04:36:10,CS2_35_8_30_10.xlsx,40
CS2_35,44,1.0,1.05642806,92.874345,2010-08-25 07:58:14,CS2_35_8_30_10.xlsx,41
CS2_35,45,1.0,1.05553768,92.796069,2010-08-25 11:19:23,CS2_35_8_30_10.xlsx,42
CS2_35,46,1.0,1.0538653,92.649044,2010-08-25 14:40:21,CS2_35_8_30_10.xlsx,43
CS2_35,47,1.0,1.06025604,93.210876,2010-08-25 18:01:12,CS2_35_8_30_10.xlsx,44
CS2_35,48,1.0,1.06434885,93.57069,2010-08-25 21:22:39,CS2_35_8_30_10.xlsx,45
CS2_35,49,1.0,1.06560696,93.681294,2010-08-26 00:43:36,CS2_35_8_30_10.xlsx,46
CS2_35,50,1.0,1.0527904,92.554545,2010-08-26 04:04:42,CS2_35_8_30_10.xlsx,47
CS2_35,51,1.0,1.0517493,92.463018,2010-08-26 07:26:15,CS2_35_8_30_10.xlsx,48
CS2_35,52,1.0,1.05056103,92.358554,2010-08-26 10:46:32,CS2_35_8_30_10.xlsx,49
CS2_35,53,1.0,1.04858945,92.185224,2010-08-26 14:06:40,CS2_35_8_30_10.xlsx,50
CS2_35,54,1.0,1.09734379,96.471392,2010-08-31 13:30:15,CS2_35_9_7_10.xlsx,1
CS2_35,55,1.0,1.0936053,96.142728,2010-08-31 16:53:09,CS2_35_9_7_10.xlsx,2
CS2_35,56,1.0,1.09739673,96.476046,2010-08-31 20:21:09,CS2_35_9_7_10.xlsx,3
CS2_35,57,1.0,1.09701981,96.442909,2010-08-31 23:47:56,CS2_35_9_7_10.xlsx,4
CS2_35,58,1.0,1.08743814,95.600551,2010-09-01 03:14:38,CS2_35_9_7_10.xlsx,5
CS2_35,59,1.0,0.97093842,85.358647,2010-09-01 06:41:19,CS2_35_9_7_10.xlsx,6
CS2_35,60,1.0,1.08197547,95.120309,2010-09-01 09:26:20,CS2_35_9_7_10.xlsx,7
CS2_35,61,1.0,1.07923337,94.879241,2010-09-01 12:52:30,CS2_35_9_7_10.xlsx,8
CS2_35,62,1.0,1.07066663,94.126108,2010-09-01 16:17:45,CS2_35_9_7_10.xlsx,9
CS2_35,63,1.0,1.0727665,94.310715,2010-09-01 19:43:00,CS2_35_9_7_10.xlsx,10
CS2_35,64,1.0,1.07038848,94.101655,2010-09-01 23:07:07,CS2_35_9_7_10.xlsx,11
CS2_35,65,1.0,1.06228756,93.389474,2010-09-02 02:31:15,CS2_35_9_7_10.xlsx,12
CS2_35,66,1.0,1.0600102,93.189263,2010-09-02 05:55:02,CS2_35_9_7_10.xlsx,13
CS2_35,67,1.0,1.05796831,93.009754,2010-09-02 09:18:16,CS2_35_9_7_10.xlsx,14
CS2_35,68,1.0,1.05651314,92.881825,2010-09-02 12:41:00,CS2_35_9_7_10.xlsx,15
CS2_35,69,1.0,1.05197144,92.482547,2010-09-02 16:03:15,CS2_35_9_7_10.xlsx,16
CS2_35,70,1.0,1.05418475,92.677128,2010-09-02 19:25:31,CS2_35_9_7_10.xlsx,17
CS2_35,71,1.0,1.05341184,92.609178,2010-09-02 22:47:16,CS2_35_9_7_10.xlsx,18
CS2_35,72,1.0,1.04783902,92.119252,2010-09-03 02:09:01,CS2_35_9_7_10.xlsx,19
CS2_35,73,1.0,1.04549363,91.913061,2010-09-03 05:30:09,CS2_35_9_7_10.xlsx,20
CS2_35,74,1.0,1.04452777,91.828148,2010-09-03 08:51:24,CS2_35_9_7_10.xlsx,21
CS2_35,75,1.0,1.04350653,91.738367,2010-09-03 12:12:14,CS2_35_9_7_10.xlsx,22
CS2_35,76,1.0,1.0391248,91.353154,2010-09-03 15:32:41,CS2_35_9_7_10.xlsx,23
CS2_35,77,1.0,1.04290588,91.685562,2010-09-03 18:52:57,CS2_35_9_7_10.xlsx,24
CS2_35,78,1.0,1.04250517,91.650334,2010-09-03 22:12:50,CS2_35_9_7_10.xlsx,25
CS2_35,79,1.0,1.04122709,91.537973,2010-09-04 01:32:50,CS2_35_9_7_10.xlsx,26
CS2_35,80,1.0,1.03964249,91.398665,2010-09-04 04:52:39,CS2_35_9_7_10.xlsx,27
CS2_35,81,1.0,1.0385324,91.301074,2010-09-04 08:12:15,CS2_35_9_7_10.xlsx,28
CS2_35,82,1.0,1.03842865,91.291953,2010-09-04 11:31:38,CS2_35_9_7_10.xlsx,29
CS2_35,83,1.0,1.03733872,91.196133,2010-09-04 14:50:47,CS2_35_9_7_10.xlsx,30
CS2_35,84,1.0,1.03536267,91.022412,2010-09-04 18:09:53,CS2_35_9_7_10.xlsx,31
CS2_35,85,1.0,1.03407618,90.909312,2010-09-04 21:28:48,CS2_35_9_7_10.xlsx,32
CS2_35,86,1.0,1.03314097,90.827094,2010-09-05 00:47:32,CS2_35_9_7_10.xlsx,33
CS2_35,87,1.0,1.03174805,90.704637,2010-09-05 04:06:07,CS2_35_9_7_10.xlsx,34
CS2_35,88,1.0,1.03096829,90.636086,2010-09-05 07:24:34,CS2_35_9_7_10.xlsx,35
CS2_35,89,1.0,1.03008409,90.558352,2010-09-05 10:42:51,CS2_35_9_7_10.xlsx,36
CS2_35,90,1.0,1.03030209,90.577518,2010-09-05 14:00:58,CS2_35_9_7_10.xlsx,37
CS2_35,91,1.0,1.02852693,90.421457,2010-09-05 17:19:05,CS2_35_9_7_10.xlsx,38
CS2_35,92,1.0,1.02740774,90.323065,2010-09-05 20:37:04,CS2_35_9_7_10.xlsx,39
CS2_35,93,1.0,1.02679449,90.269152,2010-09-05 23:54:48,CS2_35_9_7_10.xlsx,40
CS2_35,94,1.0,1.01721006,89.426551,2010-09-06 03:12:25,CS2_35_9_7_10.xlsx,41
CS2_35,95,1.0,1.01365976,89.114432,2010-09-06 06:30:08,CS2_35_9_7_10.xlsx,42
CS2_35,96,1.0,1.01258928,89.020322,2010-09-06 09:46:57,CS2_35_9_7_10.xlsx,43
CS2_35,97,1.0,1.01089093,88.871014,2010-09-06 13:03:40,CS2_35_9_7_10.xlsx,44
CS2_35,98,1.0,1.02919404,90.480105,2010-09-07 10:44:17,CS2_35_9_8_10.xlsx,1
CS2_35,99,1.0,1.02798362,90.373693,2010-09-07 13:30:01,CS2_35_9_8_10.xlsx,2
CS2_35,100,1.0,1.02551881,90.157003,2010-09-07 16:48:19,CS2_35_9_8_10.xlsx,3
CS2_35,101,1.0,1.03410077,90.911473,2010-09-07 20:06:13,CS2_35_9_8_10.xlsx,4
CS2_35,102,1.0,1.03439545,90.93738,2010-09-07 23:23:30,CS2_35_9_8_10.xlsx,5
CS2_35,103,1.0,1.02427029,90.047241,2010-09-08 02:41:23,CS2_35_9_8_10.xlsx,6
CS2_35,104,1.0,0.91675496,80.595186,2010-09-08 05:59:19,CS2_35_9_8_10.xlsx,7
CS2_35,105,1.0,1.05359728,92.625481,2010-09-14 13:57:43,CS2_35_9_21_10.xlsx,1
CS2_35,106,1.0,1.05294224,92.567894,2010-09-14 17:05:17,CS2_35_9_21_10.xlsx,2
CS2_35,107,1.0,1.06015877,93.202325,2010-09-14 20:27:26,CS2_35_9_21_10.xlsx,3
CS2_35,108,1.0,1.06120877,93.294634,2010-09-14 23:48:35,CS2_35_9_21_10.xlsx,4
CS2_35,109,1.0,1.04714418,92.058165,2010-09-15 03:10:05,CS2_35_9_21_10.xlsx,5
CS2_35,110,1.0,1.04660762,92.010995,2010-09-15 06:32:18,CS2_35_9_21_10.xlsx,6
CS2_35,111,1.0,1.04745606,92.085584,2010-09-15 09:53:27,CS2_35_9_21_10.xlsx,7
CS2_35,112,1.0,1.04497007,91.867032,2010-09-15 13:13:55,CS2_35_9_21_10.xlsx,8
CS2_35,113,1.0,1.04312772,91.705064,2010-09-15 16:34:32,CS2_35_9_21_10.xlsx,9
CS2_35,114,1.0,1.05210126,92.493961,2010-09-15 19:55:19,CS2_35_9_21_10.xlsx,10
CS2_35,115,1.0,1.05257076,92.535236,2010-09-15 23:15:07,CS2_35_9_21_10.xlsx,11
CS2_35,116,1.0,1.04184101,91.591945,2010-09-16 02:35:24,CS2_35_9_21_10.xlsx,12
CS2_35,117,1.0,1.03767077,91.225325,2010-09-16 05:55:44,CS2_35_9_21_10.xlsx,13
CS2_35,118,1.0,1.03513664,91.002541,2010-09-16 09:15:41,CS2_35_9_21_10.xlsx,14
CS2_35,119,1.0,1.03368284,90.874732,2010-09-16 12:35:01,CS2_35_9_21_10.xlsx,15
CS2_35,120,1.0,1.02996728,90.548083,2010-09-16 15:54:04,CS2_35_9_21_10.xlsx,16
CS2_35,121,1.0,1.04066499,91.488558,2010-09-16 19:12:54,CS2_35_9_21_10.xlsx,17
CS2_35,122,1.0,1.0416093,91.571575,2010-09-16 22:31:15,CS2_35_9_21_10.xlsx,18
CS2_35,123,1.0,1.03091956,90.631802,2010-09-17 01:49:59,CS2_35_9_21_10.xlsx,19
CS2_35,124,1.0,1.02402697,90.02585,2010-09-17 05:07:45,CS2_35_9_21_10.xlsx,20
CS2_35,125,1.0,1.02498163,90.109778,2010-09-17 08:26:01,CS2_35_9_21_10.xlsx,21
CS2_35,126,1.0,0.9022153,79.316953,2010-09-17 11:43:43,CS2_35_9_21_10.xlsx,22
CS2_35,127,1.0,1.02056356,89.721369,2010-09-17 14:17:09,CS2_35_9_21_10.xlsx,23
CS2_35,128,1.0,1.02620758,90.217555,2010-09-17 17:35:11,CS2_35_9_21_10.xlsx,24
CS2_35,129,1.0,1.0309311,90.632817,2010-09-17 20:52:56,CS2_35_9_21_10.xlsx,25
CS2_35,130,1.0,1.03123953,90.659932,2010-09-18 00:10:01,CS2_35_9_21_10.xlsx,26
CS2_35,131,1.0,1.03105589,90.643787,2010-09-18 03:27:12,CS2_35_9_21_10.xlsx,27
CS2_35,132,1.0,1.03074216,90.616206,2010-09-18 06:44:20,CS2_35_9_21_10.xlsx,28
CS2_35,133,1.0,1.0303847,90.584781,2010-09-18 10:01:15,CS2_35_9_21_10.xlsx,29
CS2_35,134,1.0,1.030624,90.605818,2010-09-18 13:18:02,CS2_35_9_21_10.xlsx,30
CS2_35,135,1.0,1.03041535,90.587475,2010-09-18 16:34:44,CS2_35_9_21_10.xlsx,31
CS2_35,136,1.0,1.02995605,90.547096,2010-09-18 19:51:20,CS2_35_9_21_10.xlsx,32
CS2_35,137,1.0,1.0292641,90.486265,2010-09-18 23:07:46,CS2_35_9_21_10.xlsx,33
CS2_35,138,1.0,1.0287359,90.439828,2010-09-19 02:24:10,CS2_35_9_21_10.xlsx,34
CS2_35,139,1.0,1.02829077,90.400695,2010-09-19 05:40:29,CS2_35_9_21_10.xlsx,35
CS2_35,140,1.0,1.02807017,90.381302,2010-09-19 08:56:42,CS2_35_9_21_10.xlsx,36
CS2_35,141,1.0,1.02796048,90.371658,2010-09-19 12:12:45,CS2_35_9_21_10.xlsx,37
CS2_35,142,1.0,1.02793031,90.369006,2010-09-19 15:28:51,CS2_35_9_21_10.xlsx,38
CS2_35,143,1.0,1.02862143,90.429765,2010-09-19 18:44:57,CS2_35_9_21_10.xlsx,39
CS2_35,144,1.0,1.0292195,90.482343,2010-09-19 22:00:53,CS2_35_9_21_10.xlsx,40
CS2_35,145,1.0,0.91980514,80.863338,2010-09-20 01:16:52,CS2_35_9_21_10.xlsx,41
CS2_35,146,1.0,1.00990367,88.78422,2010-09-20 03:53:07,CS2_35_9_21_10.xlsx,42
CS2_35,147,1.0,1.01128908,88.906017,2010-09-20 07:10:10,CS2_35_9_21_10.xlsx,43
CS2_35,148,1.0,1.00837885,88.650168,2010-09-20 10:25:19,CS2_35_9_21_10.xlsx,44
CS2_35,149,1.0,1.00742229,88.566073,2010-09-20 13:40:28,CS2_35_9_21_10.xlsx,45
CS2_35,150,1.0,1.00445935,88.305591,2010-09-20 16:55:24,CS2_35_9_21_10.xlsx,46
CS2_35,151,1.0,1.01614403,89.332832,2010-09-20 20:10:34,CS2_35_9_21_10.xlsx,47
CS2_35,152,1.0,1.01708854,89.415867,2010-09-20 23:24:42,CS2_35_9_21_10.xlsx,48
CS2_35,153,1.0,1.00252713,88.135723,2010-09-21 02:39:37,CS2_35_9_21_10.xlsx,49
CS2_35,154,1.0,1.00009461,87.921871,2010-09-21 05:54:28,CS2_35_9_21_10.xlsx,50
CS2_35,155,1.0,1.00579917,88.423379,2010-09-21 15:48:03,CS2_35_9_30_10.xlsx,1
CS2_35,156,1.0,0.89485099,78.669531,2010-09-21 19:02:51,CS2_35_9_30_10.xlsx,2
CS2_35,157,1.0,1.01600049,89.320214,2010-09-21 21:34:13,CS2_35_9_30_10.xlsx,3
CS2_35,158,1.0,1.01638621,89.354124,2010-09-22 00:50:16,CS2_35_9_30_10.xlsx,4
CS2_35,159,1.0,1.00171376,88.064216,2010-09-22 04:05:30,CS2_35_9_30_10.xlsx,5
CS2_35,160,1.0,1.00334714,88.207812,2010-09-22 07:21:18,CS2_35_9_30_10.xlsx,6
CS2_35,161,1.0,1.00389019,88.255554,2010-09-22 10:36:01,CS2_35_9_30_10.xlsx,7
CS2_35,162,1.0,1.00310459,88.186489,2010-09-22 13:50:28,CS2_35_9_30_10.xlsx,8
CS2_35,163,1.0,1.00462966,88.320563,2010-09-22 17:04:56,CS2_35_9_30_10.xlsx,9
CS2_35,164,1.0,1.01256675,89.018341,2010-09-22 20:19:28,CS2_35_9_30_10.xlsx,10
CS2_35,165,1.0,1.01451075,89.189245,2010-09-22 23:33:38,CS2_35_9_30_10.xlsx,11
CS2_35,166,1.0,1.00223727,88.11024,2010-09-23 02:48:12,CS2_35_9_30_10.xlsx,12
CS2_35,167,1.0,1.0009128,87.993801,2010-09-23 06:02:57,CS2_35_9_30_10.xlsx,13
CS2_35,168,1.0,0.88130064,77.478271,2010-09-23 09:17:19,CS2_35_9_30_10.xlsx,14
CS2_35,169,1.0,0.99898047,87.823923,2010-09-23 11:46:59,CS2_35_9_30_10.xlsx,15
CS2_35,170,1.0,1.00089824,87.992521,2010-09-23 15:02:06,CS2_35_9_30_10.xlsx,16
CS2_35,171,1.0,1.0085982,88.669452,2010-09-23 18:16:04,CS2_35_9_30_10.xlsx,17
CS2_35,172,1.0,1.0124812,89.01082,2010-09-23 21:30:58,CS2_35_9_30_10.xlsx,18
CS2_35,173,1.0,1.01324233,89.077734,2010-09-24 00:45:13,CS2_35_9_30_10.xlsx,19
CS2_35,174,1.0,0.9986281,87.792945,2010-09-24 03:59:30,CS2_35_9_30_10.xlsx,20
CS2_35,175,1.0,1.0016645,88.059886,2010-09-24 07:14:23,CS2_35_9_30_10.xlsx,21
CS2_35,176,1.0,1.00596348,88.437824,2010-09-24 10:28:11,CS2_35_9_30_10.xlsx,22
CS2_35,177,1.0,0.90143163,79.248058,2010-09-24 13:42:17,CS2_35_9_30_10.xlsx,23
CS2_35,178,1.0,1.01350367,89.100709,2010-09-24 16:14:52,CS2_35_9_30_10.xlsx,24
CS2_35,179,1.0,1.01401312,89.145497,2010-09-24 19:29:22,CS2_35_9_30_10.xlsx,25
CS2_35,180,1.0,1.01435254,89.175336,2010-09-24 22:43:19,CS2_35_9_30_10.xlsx,26
CS2_35,181,1.0,1.01471255,89.206986,2010-09-25 01:57:16,CS2_35_9_30_10.xlsx,27
CS2_35,182,1.0,1.01508776,89.239972,2010-09-25 05:11:14,CS2_35_9_30_10.xlsx,28
CS2_35,183,1.0,1.01539428,89.266919,2010-09-25 08:25:15,CS2_35_9_30_10.xlsx,29
CS2_35,184,1.0,1.01658445,89.371551,2010-09-25 11:39:10,CS2_35_9_30_10.xlsx,30
CS2_35,185,1.0,1.01690527,89.399756,2010-09-25 14:53:15,CS2_35_9_30_10.xlsx,31
CS2_35,186,1.0,1.01710242,89.417088,2010-09-25 18:07:14,CS2_35_9_30_10.xlsx,32
CS2_35,187,1.0,1.01718148,89.424039,2010-09-25 21:21:14,CS2_35_9_30_10.xlsx,33
CS2_35,188,1.0,1.01766419,89.466475,2010-09-26 00:35:15,CS2_35_9_30_10.xlsx,34
CS2_35,189,1.0,1.01782597,89.480698,2010-09-26 03:49:23,CS2_35_9_30_10.xlsx,35
CS2_35,190,1.0,1.01789265,89.48656,2010-09-26 07:03:30,CS2_35_9_30_10.xlsx,36
CS2_35,191,1.0,1.01798272,89.494479,2010-09-26 10:17:30,CS2_35_9_30_10.xlsx,37
CS2_35,192,1.0,1.01810649,89.505359,2010-09-26 13:31:32,CS2_35_9_30_10.xlsx,38
CS2_35,193,1.0,1.01806788,89.501965,2010-09-26 16:45:30,CS2_35_9_30_10.xlsx,39
CS2_35,194,1.0,1.01808603,89.503561,2010-09-26 19:59:33,CS2_35_9_30_10.xlsx,40
CS2_35,195,1.0,1.01804179,89.499671,2010-09-26 23:13:40,CS2_35_9_30_10.xlsx,41
CS2_35,196,1.0,1.00796475,88.613763,2010-09-27 02:27:41,CS2_35_9_30_10.xlsx,42
CS2_35,197,1.0,1.00497587,88.350999,2010-09-27 05:41:18,CS2_35_9_30_10.xlsx,43
CS2_35,198,1.0,1.00427609,88.28948,2010-09-27 08:55:21,CS2_35_9_30_10.xlsx,44
CS2_35,199,1.0,1.00093815,87.99603,2010-09-27 12:08:53,CS2_35_9_30_10.xlsx,45
CS2_35,200,1.0,0.99865029,87.794895,2010-09-27 15:22:31,CS2_35_9_30_10.xlsx,46
CS2_35,201,1.0,1.00787695,88.606044,2010-09-27 18:35:54,CS2_35_9_30_10.xlsx,47
CS2_35,202,1.0,1.01082693,88.865387,2010-09-27 21:49:39,CS2_35_9_30_10.xlsx,48
CS2_35,203,1.0,1.00973729,88.769593,2010-09-28 01:03:10,CS2_35_9_30_10.xlsx,49
CS2_35,204,1.0,0.99820856,87.756061,2010-09-28 04:16:36,CS2_35_9_30_10.xlsx,50
CS2_35,205,1.0,1.0415557,91.566863,2010-10-08 14:29:45,CS2_35_10_15_10.xlsx,1
CS2_35,206,1.0,1.04434196,91.811813,2010-10-08 17:56:15,CS2_35_10_15_10.xlsx,2
CS2_35,207,1.0,1.04713157,92.057057,2010-10-08 21:18:57,CS2_35_10_15_10.xlsx,3
CS2_35,208,1.0,1.04787736,92.122623,2010-10-09 00:40:09,CS2_35_10_15_10.xlsx,4
CS2_35,209,1.0,1.04795988,92.129877,2010-10-09 04:01:16,CS2_35_10_15_10.xlsx,5
CS2_35,210,1.0,1.04761094,92.0992,2010-10-09 07:22:18,CS2_35_10_15_10.xlsx,6
CS2_35,211,1.0,1.04753655,92.092661,2010-10-09 10:43:02,CS2_35_10_15_10.xlsx,7
CS2_35,212,1.0,1.04770174,92.107183,2010-10-09 14:03:38,CS2_35_10_15_10.xlsx,8
CS2_35,213,1.0,1.04728612,92.070644,2010-10-09 17:24:11,CS2_35_10_15_10.xlsx,9
CS2_35,214,1.0,1.04662855,92.012835,2010-10-09 20:44:30,CS2_35_10_15_10.xlsx,10
CS2_35,215,1.0,1.04593963,91.95227,2010-10-10 00:04:44,CS2_35_10_15_10.xlsx,11
CS2_35,216,1.0,1.04466403,91.840127,2010-10-10 03:24:43,CS2_35_10_15_10.xlsx,12
CS2_35,217,1.0,1.04428857,91.807119,2010-10-10 06:44:34,CS2_35_10_15_10.xlsx,13
CS2_35,218,1.0,1.04374864,91.759652,2010-10-10 10:04:12,CS2_35_10_15_10.xlsx,14
CS2_35,219,1.0,1.04318363,91.70998,2010-10-10 13:23:36,CS2_35_10_15_10.xlsx,15
CS2_35,220,1.0,1.04299944,91.693787,2010-10-10 16:42:57,CS2_35_10_15_10.xlsx,16
CS2_35,221,1.0,0.92914959,81.684842,2010-10-10 20:02:07,CS2_35_10_15_10.xlsx,17
CS2_35,222,1.0,1.04187446,91.594886,2010-10-10 22:39:58,CS2_35_10_15_10.xlsx,18
CS2_35,223,1.0,1.03295362,90.810624,2010-10-11 01:59:27,CS2_35_10_15_10.xlsx,19
CS2_35,224,1.0,1.02396091,90.020043,2010-10-11 05:17:18,CS2_35_10_15_10.xlsx,20
CS2_35,225,1.0,1.02530454,90.138165,2010-10-11 08:36:24,CS2_35_10_15_10.xlsx,21
CS2_35,226,1.0,1.02314726,89.948512,2010-10-11 11:54:45,CS2_35_10_15_10.xlsx,22
CS2_35,227,1.0,1.01985526,89.6591,2010-10-11 15:13:08,CS2_35_10_15_10.xlsx,23
CS2_35,228,1.0,1.02775257,90.35338,2010-10-11 18:31:17,CS2_35_10_15_10.xlsx,24
CS2_35,229,1.0,1.03032338,90.579389,2010-10-11 21:49:25,CS2_35_10_15_10.xlsx,25
CS2_35,230,1.0,1.02679744,90.269412,2010-10-12 01:07:13,CS2_35_10_15_10.xlsx,26
CS2_35,231,1.0,1.01541117,89.268404,2010-10-12 04:24:47,CS2_35_10_15_10.xlsx,27
CS2_35,232,1.0,0.88693931,77.973986,2010-10-12 07:42:51,CS2_35_10_15_10.xlsx,28
CS2_35,233,1.0,1.01420792,89.162622,2010-10-12 10:13:41,CS2_35_10_15_10.xlsx,29
CS2_35,234,1.0,1.01285077,89.043311,2010-10-12 13:31:29,CS2_35_10_15_10.xlsx,30
CS2_35,235,1.0,1.00991693,88.785386,2010-10-12 16:48:37,CS2_35_10_15_10.xlsx,31
CS2_35,236,1.0,1.01978158,89.652622,2010-10-12 20:05:48,CS2_35_10_15_10.xlsx,32
CS2_35,237,1.0,1.02093123,89.753693,2010-10-12 23:21:53,CS2_35_10_15_10.xlsx,33
CS2_35,238,1.0,1.0112792,88.905148,2010-10-13 02:38:34,CS2_35_10_15_10.xlsx,34
CS2_35,239,1.0,1.00622593,88.460898,2010-10-13 05:55:25,CS2_35_10_15_10.xlsx,35
CS2_35,240,1.0,1.00456755,88.315103,2010-10-13 09:12:30,CS2_35_10_15_10.xlsx,36
CS2_35,241,1.0,1.00349557,88.220862,2010-10-13 12:28:38,CS2_35_10_15_10.xlsx,37
CS2_35,242,1.0,1.00101474,88.002763,2010-10-13 15:44:37,CS2_35_10_15_10.xlsx,38
CS2_35,243,1.0,1.01095875,88.876976,2010-10-13 19:00:46,CS2_35_10_15_10.xlsx,39
CS2_35,244,1.0,1.01318265,89.072487,2010-10-13 22:16:20,CS2_35_10_15_10.xlsx,40
CS2_35,245,1.0,1.00774178,88.59416,2010-10-14 01:32:08,CS2_35_10_15_10.xlsx,41
CS2_35,246,1.0,0.99718335,87.665932,2010-10-14 04:47:31,CS2_35_10_15_10.xlsx,42
CS2_35,247,1.0,0.99794706,87.733072,2010-10-14 08:03:36,CS2_35_10_15_10.xlsx,43
CS2_35,248,1.0,0.99711591,87.660003,2010-10-14 11:18:52,CS2_35_10_15_10.xlsx,44
CS2_35,249,1.0,0.99601742,87.563431,2010-10-14 14:33:59,CS2_35_10_15_10.xlsx,45
CS2_35,250,1.0,1.0022565,88.111931,2010-10-14 17:49:05,CS2_35_10_15_10.xlsx,46
CS2_35,251,1.0,1.00604594,88.445073,2010-10-14 21:04:49,CS2_35_10_15_10.xlsx,47
CS2_35,252,1.0,1.00667437,88.500321,2010-10-15 00:19:35,CS2_35_10_15_10.xlsx,48
CS2_35,253,1.0,0.99203533,87.213351,2010-10-15 03:34:23,CS2_35_10_15_10.xlsx,49
CS2_35,254,1.0,0.99054874,87.082659,2010-10-15 06:49:44,CS2_35_10_15_10.xlsx,50
CS2_35,255,1.0,1.00204286,88.093148,2010-10-15 17:12:56,CS2_35_10_22_10.xlsx,1
CS2_35,256,1.0,1.00842686,88.654388,2010-10-15 20:29:03,CS2_35_10_22_10.xlsx,2
CS2_35,257,1.0,1.00907719,88.711561,2010-10-15 23:44:38,CS2_35_10_22_10.xlsx,3
CS2_35,258,1.0,1.00895562,88.700874,2010-10-16 03:00:17,CS2_35_10_22_10.xlsx,4
CS2_35,259,1.0,1.00885633,88.692145,2010-10-16 06:15:43,CS2_35_10_22_10.xlsx,5
CS2_35,260,1.0,1.00898474,88.703434,2010-10-16 09:30:56,CS2_35_10_22_10.xlsx,6
CS2_35,261,1.0,1.00892228,88.697943,2010-10-16 12:45:57,CS2_35_10_22_10.xlsx,7
CS2_35,262,1.0,1.0088588,88.692362,2010-10-16 16:00:55,CS2_35_10_22_10.xlsx,8
CS2_35,263,1.0,1.00844611,88.656081,2010-10-16 19:15:38,CS2_35_10_22_10.xlsx,9
CS2_35,264,1.0,1.00804224,88.620576,2010-10-16 22:30:18,CS2_35_10_22_10.xlsx,10
CS2_35,265,1.0,1.00770307,88.590758,2010-10-17 01:44:48,CS2_35_10_22_10.xlsx,11
CS2_35,266,1.0,1.00736825,88.561323,2010-10-17 04:59:13,CS2_35_10_22_10.xlsx,12
CS2_35,267,1.0,1.00714211,88.541442,2010-10-17 08:13:35,CS2_35_10_22_10.xlsx,13
CS2_35,268,1.0,1.00702525,88.531169,2010-10-17 11:27:55,CS2_35_10_22_10.xlsx,14
CS2_35,269,1.0,1.00702534,88.531177,2010-10-17 14:42:10,CS2_35_10_22_10.xlsx,15
